price,amount,type
4161.00,0.03000000,0
4160.18,0.00192081,0
4160.00,5.00860817,0
4159.24,0.00239226,0
4159.00,0.05400000,0
4158.88,0.05251173,0
4158.48,1.00000000,0
4158.37,0.00239276,0
4158.00,0.00190958,0
4157.00,0.14800000,0
4155.72,2.00000000,0
4155.00,0.16286368,0
4154.96,0.10000000,0
4154.46,0.49559264,0
4154.42,0.00193080,0
4154.00,0.56184882,0
4152.50,0.00300000,0
4152.00,0.60000000,0
4151.97,0.00277085,0
4151.36,0.12044246,0
4151.18,0.38000000,0
4151.06,0.20000000,0
4151.00,0.11674957,0
4150.02,1.00000000,0
4150.00,3.33302276,0
4149.99,0.00810020,0
4149.00,0.00191372,0
4148.76,0.01260000,0
4148.67,0.00193079,0
4148.00,0.08000000,0
4147.49,0.10000000,0
4144.55,0.02117962,0
4144.12,50.05000000,0
4144.00,0.18000000,0
4143.00,0.11000000,0
4142.92,0.00193078,0
4142.50,0.00300000,0
4142.00,0.15000000,0
4141.62,0.00310000,0
4141.00,0.07000000,0
4140.00,2.81162319,0
4139.00,0.17000000,0
4138.92,0.05210785,0
4138.45,0.00240427,0
4137.17,0.00193077,0
4136.00,0.15000000,0
4135.00,1.00000000,0
4133.23,0.00310000,0
4133.00,0.10440000,0
4132.34,0.00303030,0
4131.00,1.11692206,0
4130.00,0.13234045,0
4129.00,1.21339549,0
4128.00,0.00195000,0
4127.40,0.50000000,0
4126.00,0.53000000,0
4125.48,0.10000000,0
4125.00,0.05000000,0
4124.85,0.00310000,0
4123.50,50.05000000,0
4122.50,0.00300000,0
4122.31,1.50000000,0
4122.00,0.00192626,0
4121.00,0.05000000,0
4120.00,1.00869175,0
4118.00,1.61000000,0
4117.00,0.05000000,0
4116.46,0.00310000,0
4114.00,0.09000000,0
4113.44,0.07000000,0
4113.00,0.00193047,0
4112.50,0.00300000,0
4112.11,1.00000000,0
4112.00,3.00300000,0
4111.51,3.77006340,0
4111.00,5.15000000,0
4110.58,0.00484116,0
4110.00,2.64371290,0
4109.62,0.00242114,0
4108.08,0.00310000,0
4108.00,0.70000000,0
4107.00,21.00000000,0
4105.11,0.05000000,0
4105.00,2.27786076,0
4104.13,0.32840000,0
4104.00,0.08193471,0
4102.99,50.05000000,0
4102.50,0.00300000,0
4102.00,0.02500000,0
4101.39,0.00994243,0
4101.00,2.53085531,0
4100.30,0.30000000,0
4100.22,0.06900000,0
4100.10,0.02000000,0
4100.05,0.10000000,0
4100.00,5.24944851,0
4099.70,0.00310000,0
4099.00,2.59616061,0
4097.00,0.01500000,0
4095.00,0.08193896,0
4094.02,0.00243037,0
4093.00,0.25491586,0
4091.31,0.00310000,0
4091.00,250.08220000,0
4090.00,0.27737916,0
4088.00,5.94400000,0
4087.00,0.96250000,0
4086.00,0.15000000,0
4083.34,21.77698500,0
4082.93,0.00310000,0
4082.57,1.25470663,0
4082.00,0.06600000,0
4081.00,0.05000000,0
4080.40,1.00000000,0
4080.13,0.10414619,0
4080.01,0.03500000,0
4080.00,0.73877696,0
4078.00,0.50000000,0
4077.09,0.06184803,0
4077.00,2.36000000,0
4075.75,0.08116543,0
4075.00,1.00000000,0
4074.55,0.00310000,0
4074.00,1.10457306,0
4071.00,0.11600000,0
4070.00,0.00879853,0
4069.89,9.38645646,0
4069.00,0.16000000,0
4068.00,0.47000000,0
4067.00,0.25120000,0
4066.16,0.00310000,0
4066.00,1.00400607,0
4065.00,0.25920000,0
4063.00,0.15000000,0
4062.26,0.65874950,0
4062.00,0.21000000,0
4061.00,1.71100000,0
4060.00,0.01032020,0
4059.00,0.17000000,0
4058.35,0.10163924,0
4057.78,0.00320000,0
4057.00,0.80000000,0
4056.00,0.14560000,0
4055.00,6.34400000,0
4053.32,0.01000000,0
4053.00,0.12942200,0
4052.50,0.00300000,0
4052.00,0.10000000,0
4051.06,0.20000000,0
4051.00,0.07500000,0
4050.10,0.43330083,0
4050.00,62.32122362,0
4049.39,0.00320000,0
4048.00,1.02800000,0
4047.00,1.10000000,0
4044.60,0.01000000,0
4044.00,0.50000000,0
4042.76,3.03024172,0
4042.05,50.05000000,0
4042.00,1.77500000,0
4041.01,0.00320000,0
4041.00,0.07000000,0
4040.00,1.20886386,0
4037.00,10.11000000,0
4035.20,2.17405168,0
4035.00,0.05100000,0
4033.00,0.08800000,0
4032.63,0.00320000,0
4032.50,0.02200000,0
4031.59,0.10000000,0
4031.41,0.04050000,0
4031.00,0.10000000,0
4030.00,0.35888586,0
4029.78,1.00000000,0
4029.49,0.00124500,0
4029.00,0.39797964,0
4028.00,1.25000000,0
4027.00,0.09500000,0
4025.00,0.72000000,0
4024.24,0.00320000,0
4023.00,0.09200000,0
4022.00,0.05555692,0
4021.94,50.05000000,0
4021.00,1.10000000,0
4020.00,1.27790796,0
4019.85,0.00735249,0
4018.46,1.71408525,0
4017.00,0.04750000,0
4016.11,0.05000000,0
4015.86,0.00320000,0
4015.00,0.07270000,0
4014.00,0.05000000,0
4012.50,0.00300000,0
4012.23,1.07689738,0
4012.00,0.44631243,0
4011.99,0.67700000,0
4011.11,1.00000000,0
4011.00,2.89100000,0
4010.00,1.38809398,0
4009.97,0.00128000,0
4009.00,0.20000000,0
4008.16,0.15906301,0
4007.47,0.00320000,0
4007.08,1.38836010,0
4006.88,0.00375000,0
4006.00,4.42000000,0
4005.55,0.25441300,0
4005.00,50.66715182,0
4004.99,0.00240000,0
4004.80,1.34061685,0
4003.39,0.00298997,0
4003.00,0.21200000,0
4002.00,1.00000000,0
4001.93,50.05000000,0
4001.17,0.37000000,0
4001.00,4.09303765,0
4000.40,0.30000000,0
4000.22,0.29900000,0
4000.20,0.04593468,0
4000.10,0.02000000,0
4000.09,0.06184861,0
4000.01,0.05000000,0
4000.00,47.92299096,0
3999.09,0.00320000,0
3999.00,1.00000000,0
3998.00,4.28500000,0
3997.22,0.00199639,0
3996.00,7.04979761,0
3995.31,1.00000000,0
3994.99,0.25000000,0
3994.00,0.07800000,0
3993.00,1.01920000,0
3991.00,0.02000000,0
3990.78,0.04999023,0
3990.71,0.00320000,0
3990.00,3.49010494,0
3989.26,0.05275916,0
3988.00,5.27200000,0
3986.00,1.25138800,0
3985.00,0.25000000,0
3983.41,0.01000000,0
3982.32,0.00320000,0
3982.02,50.05000000,0
3982.00,0.19000000,0
3981.86,0.03181428,0
3981.00,0.10581311,0
3980.92,0.00200456,0
3980.01,0.04000000,0
3980.00,3.26056728,0
3979.00,0.13680000,0
3978.00,0.05000000,0
3977.00,0.70000000,0
3976.00,0.08182200,0
3975.00,0.55000000,0
3974.00,0.11350000,0
3973.94,0.00320000,0
3972.00,0.23000000,0
3970.94,0.00207491,0
3970.00,2.00902015,0
3966.06,1.26000000,0
3966.00,1.94000000,0
3965.56,0.00320000,0
3965.00,0.10000000,0
3962.48,0.40000000,0
3962.21,50.05000000,0
3962.20,0.00201403,0
3962.12,0.30000000,0
3962.00,0.04301867,0
3961.00,0.10000000,0
3960.00,10.50182456,0
3957.17,0.00320000,0
3957.00,1.00000000,0
3956.82,0.01140000,0
3956.00,0.07600000,0
3955.00,18.72000000,0
3953.09,0.03660000,0
3953.00,0.20000000,0
3952.56,3.35099704,0
3952.50,0.00300000,0
3951.17,0.37000000,0
3951.06,0.20000000,0
3951.00,2.00000000,0
3950.85,0.06518091,0
3950.09,0.01000000,0
3950.00,5.47982226,0
3949.50,0.02876796,0
3948.79,0.00320000,0
3948.00,0.03600000,0
3947.00,1.00000000,0
3946.42,0.05030521,0
3946.00,0.10200000,0
3945.89,0.01900713,0
3945.00,1.00000000,0
3942.50,50.05000000,0
3941.00,4.92600000,0
3940.40,0.00490000,0
3940.00,0.01111421,0
