price,amount,type
3051.00,10.00000000,0
3050.00,0.51510750,0
3047.00,2.00000000,0
3046.99,0.15538847,0
3046.00,10.00000000,0
3045.00,0.01000000,0
3044.02,3.00000000,0
3044.00,0.42114227,0
3040.00,5.00000000,0
3031.00,5.00000000,0
3025.11,0.01050000,0
3025.01,0.24000000,0
3024.00,0.10000000,0
3021.00,0.33018867,0
3020.00,4.50000000,0
3019.65,0.34003784,0
3013.00,10.00000000,0
3011.38,0.00850000,0
3011.21,0.00500000,0
3010.00,4.00000000,0
3008.30,1.04280823,0
3008.00,0.10448537,0
3007.99,33.00000000,0
3005.00,2.03659600,0
3004.95,0.29000000,0
3004.80,0.01965457,0
3003.63,0.12806171,0
3003.04,0.10963717,0
3002.00,0.11400000,0
3001.96,0.00182423,0
3001.94,0.00170000,0
3001.01,0.65000000,0
3001.00,8.90260000,0
3000.10,0.02000000,0
3000.00,33.12611114,0
2999.00,0.16628215,0
2998.80,0.03000000,0
2996.00,2.00000000,0
2993.00,1.00000000,0
2992.51,1.00000000,0
2980.17,0.00500000,0
2977.98,33.00000000,0
2968.07,0.17118300,0
2962.39,33.00000000,0
2957.42,0.01500000,0
2957.28,0.10928624,0
2955.99,0.01000000,0
2953.99,33.00000000,0
2951.41,33.00000000,0
2950.99,0.00177000,0
2950.59,0.03380680,0
2950.00,1.25000000,0
2949.58,2.00000000,0
2941.19,0.00339997,0
2940.10,0.01000000,0
2929.00,1.00000000,0
2926.17,0.00750000,0
2925.85,34.00000000,0
2925.00,0.12600000,0
2924.00,9.68000000,0
2920.75,0.01000000,0
2915.50,0.04125000,0
2913.00,0.03433000,0
2910.00,0.10000000,0
2905.72,0.02000000,0
2901.01,1.35254237,0
2900.05,0.20000000,0
2900.00,3.48000000,0
2899.90,0.01041952,0
2895.00,0.06000000,0
2889.00,0.04498903,0
2887.44,0.01000000,0
2885.00,0.15000000,0
2882.08,0.01000000,0
2879.00,0.05000000,0
2877.00,2.10000000,0
2868.00,0.50000000,0
2866.00,1.00000000,0
2859.98,0.02000000,0
2850.00,0.10139631,0
2848.00,0.13800000,0
2847.96,0.74189053,0
2845.00,0.02500000,0
2823.97,35.00000000,0
2822.99,0.08300000,0
2820.00,0.03000000,0
2814.00,0.17000000,0
2811.00,0.75000000,0
2810.00,0.35587188,0
2805.00,0.01000000,0
2804.00,0.10000000,0
2801.86,0.00900000,0
2801.54,0.00355876,0
2800.87,0.01061475,0
2800.00,5.49798137,0
2799.30,0.09000000,0
2798.26,0.50000000,0
2785.00,0.03000000,0
2782.96,0.02000000,0
2780.60,0.17936772,0
2775.00,0.07000000,0
2771.00,0.15000000,0
2770.00,0.03421028,0
2768.18,0.00361247,0
2767.00,0.33000000,0
2756.30,36.00000000,0
2756.00,0.00328658,0
2755.00,0.16498395,0
2750.00,2.92837543,0
2741.00,2.50000000,0
2739.00,2.00000000,0
2725.00,0.02500000,0
2723.27,3.00000000,0
2721.50,0.04125000,0
2717.17,1.00000000,0
2716.99,10.00000000,0
2713.00,1.30000000,0
2711.11,0.01000000,0
2707.00,3.50000000,0
2703.00,0.50000000,0
2701.00,0.10000000,0
2700.10,1.00000000,0
2700.00,4.89735921,0
2694.00,0.16200000,0
2683.00,0.04844973,0
2680.00,0.37800000,0
2676.00,10.00000000,0
2673.00,0.15000000,0
2663.00,12.00000000,0
2651.11,0.01000000,0
2650.00,1.17271900,0
2649.00,1.12967534,0
2640.00,0.00310500,0
2636.13,0.18302995,0
2631.00,10.00000000,0
2626.67,0.02000000,0
2617.00,0.17400000,0
2616.00,10.00000000,0
2611.11,0.01000000,0
2610.65,0.10000000,0
2601.00,0.20000000,0
2600.01,0.14420000,0
2600.00,0.82946322,0
2596.00,10.00000000,0
2595.17,0.00385330,0
2581.00,10.00000000,0
2579.00,0.10000000,0
2577.00,0.04125000,0
2575.00,0.01800000,0
2565.60,0.05000000,0
2555.00,0.02500000,0
2554.90,1.95212729,0
2553.83,0.47260389,0
2551.11,0.01000000,0
2551.00,11.65500000,0
2550.00,0.33200000,0
2540.00,0.18600000,0
2539.99,0.02000000,0
2531.72,0.14204639,0
2520.00,1.00000000,0
2515.82,4.00000000,0
2511.32,0.50000000,0
2511.11,0.01000000,0
2511.00,0.20000000,0
2507.51,0.01000000,0
2507.00,1.97000000,0
2505.02,2.00000000,0
2503.00,1.00000000,0
2502.00,0.00477786,0
2500.00,13.65052512,0
2490.00,0.29014831,0
2488.88,1.00000000,0
2485.00,1.00000000,0
2480.00,4.18489949,0
2476.00,0.05248720,0
2465.00,0.34814600,0
2463.00,0.19800000,0
2460.00,0.10000000,0
2456.45,0.10000000,0
2454.00,1.00000000,0
2451.27,0.02000000,0
2450.00,2.16020000,0
2444.40,1.00000000,0
2444.00,0.50000000,0
2434.00,5.00000000,0
2433.00,0.20000000,0
2432.50,0.04125000,0
2431.00,0.06000000,0
2430.80,0.54164069,0
2430.00,1.50000000,0
2427.00,0.37591400,0
2422.16,0.00412854,0
2421.19,0.04000000,0
2410.00,1.00000000,0
2401.00,5.00000000,0
2400.00,18.25308920,0
2399.13,0.04000000,0
2386.64,0.01671806,0
2386.00,1.21000000,0
2379.00,1.00000000,0
2378.17,0.04194399,0
2375.00,1.44679413,0
2369.60,0.06314146,0
2363.00,1.00000000,0
2360.93,0.02000000,0
2360.12,0.10000000,0
2357.00,0.02765000,0
2355.00,1.00000000,0
2351.11,0.01000000,0
2350.00,5.06670241,0
