price,amount,type
397.01,0.10331260,1
397.02,0.14793220,1
397.03,0.16787052,1
397.04,0.03939411,1
397.05,0.16727294,1
397.06,0.07455734,1
397.08,0.07464933,1
397.09,0.10460340,1
397.10,0.07577467,1
397.11,0.02706500,1
397.12,0.16434582,1
397.13,0.07648866,1
397.16,0.03177574,1
397.18,0.09369740,1
397.19,0.07510119,1
397.21,0.04956362,1
397.22,0.01329901,1
397.23,0.02184747,1
397.24,0.03105014,1
397.25,0.29321628,1
397.28,0.01283110,1
397.32,0.13208454,1
397.35,0.07623923,1
397.36,0.04936630,1
397.38,0.13742021,1
397.40,0.02038890,1
397.42,0.07560460,1
397.44,0.05515541,1
397.46,0.04610858,1
397.53,0.02691417,1
397.54,0.02565231,1
397.56,0.01283110,1
397.57,0.03177115,1
397.58,0.08735931,1
397.59,0.04688860,1
397.62,1.00000000,1
397.63,0.04211219,1
397.64,0.02787986,1
397.66,0.02165368,1
397.69,0.01675731,1
397.70,0.09545530,1
397.72,0.04696225,1
397.73,0.08633215,1
397.76,0.29709056,1
397.77,16.00000000,1
397.78,0.14773416,1
397.79,0.03151569,1
397.80,0.08473550,1
397.82,0.17108925,1
397.83,0.01396137,1
397.84,0.01376426,1
397.87,0.13002635,1
397.91,0.06632200,1
397.92,0.06749016,1
398.00,58.64928281,1
398.05,0.02643556,1
398.06,0.07480398,1
398.08,0.01380601,1
398.09,7.16763730,1
398.11,0.05323934,1
398.14,0.05339931,1
398.15,0.02593993,1
398.16,0.09073071,1
398.21,0.08168090,1
398.26,0.08195981,1
398.28,0.05312988,1
398.32,0.01308580,1
398.33,0.07601489,1
398.34,0.01291478,1
398.36,0.09615260,1
398.38,0.05767576,1
398.39,0.15588081,1
398.41,0.03765947,1
398.44,0.05698770,1
398.46,0.02929633,1
398.47,0.02978901,1
398.48,17.00000000,1
398.52,0.01552450,1
398.53,0.03024485,1
398.55,0.07942374,1
398.57,0.14179047,1
398.67,0.09132940,1
398.74,0.03666935,1
398.85,0.03488627,1
398.88,8.11937007,1
398.92,0.04561172,1
398.97,0.09793405,1
399.00,33.50068290,1
399.05,0.02535160,1
399.06,0.07601149,1
399.09,0.01648990,1
399.12,0.01283110,1
399.21,0.08997020,1
399.22,0.08633215,1
399.27,0.02053548,1
399.30,0.05758844,1
399.32,0.01333609,1
399.33,0.11992108,1
399.35,0.05513709,1
399.37,0.04109952,1
399.38,0.01314767,1
399.43,0.01448123,1
399.46,0.05320470,1
399.50,0.06196267,1
399.52,0.03777084,1
399.53,0.03642075,1
399.58,0.26214817,1
399.62,0.04738783,1
399.66,0.06844560,1
399.69,0.01343083,1
399.72,0.04573326,1
399.75,0.09927341,1
399.79,10.20000000,1
399.81,0.04495112,1
399.86,0.05106001,1
399.87,0.13002635,1
399.91,0.03018720,1
399.92,0.01327247,1
399.94,0.02244780,1
399.97,0.05653594,1
399.99,0.49833849,1
400.00,194.80586503,1
400.01,0.05936709,1
400.03,0.04305338,1
400.05,0.03425429,1
400.11,0.02689155,1
400.19,0.03298117,1
400.21,0.01394220,1
400.30,0.01314767,1
400.34,0.03449700,1
400.47,0.04684592,1
400.50,0.01290641,1
400.55,0.09108194,1
400.56,2.61560000,1
400.64,0.08640346,1
400.67,0.01314767,1
400.69,0.12159834,1
400.73,0.04740783,1
400.76,0.06457254,1
400.80,0.08086973,1
400.85,0.04540162,1
401.00,0.25000000,1
401.05,0.03610354,1
401.09,0.03713091,1
401.12,0.04375147,1
401.14,0.08717844,1
401.15,0.08859142,1
401.19,0.01393610,1
401.23,0.03374506,1
401.24,0.22049326,1
401.26,0.04764611,1
401.27,0.07475717,1
401.41,0.09042754,1
401.66,0.07573249,1
401.76,0.09401317,1
401.87,0.13002635,1
401.97,0.01354918,1
401.99,0.08917658,1
402.00,3.00000000,1
402.03,0.04054383,1
402.06,0.49750523,1
402.25,0.13291857,1
402.36,0.04541655,1
402.47,0.03051938,1
402.51,0.04003432,1
402.59,0.05493451,1
402.62,0.93678397,1
402.69,0.15482349,1
402.95,0.01557179,1
403.00,7.00000000,1
403.06,0.01492137,1
403.17,0.03752691,1
403.22,0.07624010,1
403.41,0.08548581,1
403.71,0.07364690,1
403.87,0.13002635,1
404.11,0.06989551,1
404.16,0.04579695,1
404.18,0.07328406,1
404.24,3.00000000,1
